IdCliente,CodGeografia,Nombre,Nombres2,Apellido,Nacimiento,EstadoCivil,Género,Ingresos,Hijos,Educación,Ocupación
16070,343,Sierra,J,Phillips,1969-12-22,S,F,60000,1,ESO,Profesional
18955,352,Justin,,Jones,1962-02-19,S,M,40000,3,Máster,Obrero Calificado
12751,117,Priscilla,E,Xu,1970-12-12,S,F,40000,2,EFP,Funcionario
18805,536,Tracy,,Simpson,1972-06-21,M,F,50000,1,Bachiller,Obrero Calificado
21476,315,Hunter,,Jenkins,1948-10-09,M,M,60000,2,Bachiller,Directivo
26079,609,Ryan,,Robinson,1962-09-13,M,M,90000,5,EFP,Profesional
16040,197,Casey,,Gill,1962-10-07,M,M,20000,1,ESO,Funcionario
24772,347,Greg,,Russell,1972-05-22,M,M,50000,1,ESO,Obrero Calificado
16860,300,Haley,M,Rogers,1962-03-17,M,F,110000,1,Bachiller,Directivo
21416,300,Ryan,A,Butler,1974-04-18,S,M,60000,0,EFP,Profesional
26073,63,Julia,N,Adams,1934-04-11,S,F,50000,2,ESO,Directivo
25467,270,Troy,,Madan,1965-08-10,M,M,20000,2,Máster,Militar
27231,310,Tyrone,,Ramos,1959-02-28,S,M,40000,2,EFP,Funcionario
28796,300,Cameron,,Coleman,1959-10-25,M,M,40000,2,EFP,Funcionario
19271,13,Kristopher,O,Fernandez,1978-05-15,M,M,20000,0,Bachiller,Funcionario
25836,299,Jaime,E,Luo,1937-12-19,M,M,50000,3,ESO,Directivo
21153,358,James,R,Thompson,1967-02-15,M,M,60000,0,ESO,Profesional
24571,211,Roberto,,Navarro,1950-08-26,S,M,90000,4,Máster,Directivo
23145,311,Nichole,,Xie,1972-09-24,M,F,60000,1,ESO,Profesional
11188,361,Catherine,,Morris,1944-09-06,M,F,60000,4,ESO,Directivo
24500,633,Seth,,Johnson,1977-11-13,M,M,40000,0,Máster,Obrero Calificado
18349,372,Jacob,,Robinson,1974-04-16,S,M,30000,0,EFP,Obrero Calificado
25952,310,Jon,,Alonso,1975-05-22,S,M,40000,0,Máster,Obrero Calificado
13924,359,Hannah,,Hall,1968-03-13,S,F,60000,0,Bachiller,Profesional
18980,539,Sophia,,Hernandez,1944-10-17,M,F,40000,4,Máster,Profesional
22208,14,Candice,,Liang,1959-10-11,M,F,110000,4,Bachiller,Directivo
25845,54,Timothy,,Campbell,1940-07-13,S,M,60000,3,Bachiller,Directivo
17434,302,Alyssa,N,Russell,1961-08-24,M,F,110000,1,EFP,Profesional
13771,147,Victor,L,Moreno,1968-12-24,S,M,40000,0,ESO,Funcionario
21148,54,Brianna,L,Gonzales,1967-03-03,S,F,50000,0,EFP,Obrero Calificado
12000,21,Ashley,,Russell,1965-03-12,S,F,70000,0,Bachiller,Profesional
15075,237,Alexa,,Kelly,1920-09-15,M,F,10000,3,Bachiller,Funcionario
27413,51,Kaitlyn,H,Reed,1947-10-19,M,F,70000,2,Bachiller,Directivo
23159,300,Dalton,,Phillips,1971-01-02,M,M,70000,2,ESO,Profesional
23176,358,Jesse,A,Ward,1967-05-02,M,M,50000,2,Bachiller,Obrero Calificado
22314,225,Brandy,,Patel,1971-11-15,M,F,10000,0,Universitario,Militar
11776,368,Seth,A,Mitchell,1973-07-03,M,M,50000,1,ESO,Obrero Calificado
29117,26,Glenn,L,She,1958-02-04,S,M,100000,1,Bachiller,Directivo
27570,612,Natasha,,Navarro,1959-11-14,S,F,80000,2,ESO,Profesional
26267,337,Matthew,F,Martin,1956-04-24,M,M,30000,2,Máster,Obrero Calificado
26350,54,Gabrielle,,King,1965-11-02,M,F,60000,0,ESO,Profesional
24341,312,Wyatt,M,Jones,1961-12-10,M,M,60000,1,EFP,Obrero Calificado
12220,217,Virginia,C,Sara,1961-01-16,M,F,10000,1,Bachiller,Militar
14043,547,Mary,,Gonzalez,1957-02-28,S,F,60000,2,Máster,Profesional
17798,265,Robin,,Ortega,1965-05-26,S,F,20000,2,Máster,Militar
27211,545,Isaiah,M,Roberts,1955-10-12,M,M,30000,1,Máster,Funcionario
22879,315,Jocelyn,C,Russell,1961-11-20,M,F,60000,1,EFP,Obrero Calificado
28555,151,Monique,K,Serrano,1973-07-12,M,F,40000,1,Bachiller,Obrero Calificado
12114,53,Charles,I,Richardson,1951-11-07,M,M,70000,2,Máster,Profesional
21332,51,Bailey,,Carter,1954-10-26,M,F,60000,2,Universitario,Obrero Calificado
13727,299,Paula,A,Rubio,1955-04-08,M,F,40000,1,EFP,Funcionario
16684,40,Joel,,Perez,1962-11-18,M,M,60000,1,Bachiller,Profesional
22106,352,Olivia,,Long,1960-06-10,M,F,160000,1,EFP,Profesional
27476,298,Alexis,L,Alexander,1977-02-14,S,F,40000,0,EFP,Obrero Calificado
27027,59,Jennifer,S,White,1955-07-14,S,F,30000,1,Máster,Funcionario
12334,250,Roy,,Jimenez,1948-08-20,M,M,130000,5,Máster,Directivo
12815,134,Dominique,F,Mehta,1967-06-26,M,F,30000,1,Bachiller,Funcionario
18998,546,Aidan,,Bennett,1947-11-07,M,M,60000,5,Bachiller,Directivo
20004,311,Kaitlin,,Perez,1970-11-07,M,F,70000,4,ESO,Profesional
27319,279,Ian,,Bryant,1954-05-21,M,M,90000,3,Máster,Profesional
29020,372,Jackson,W,Young,1950-01-18,S,M,80000,3,Bachiller,Directivo
17622,52,Courtney,,Young,1963-07-06,S,F,70000,4,Bachiller,Obrero Calificado
18431,335,Cameron,D,Hayes,1952-08-27,M,M,40000,3,EFP,Profesional
22422,267,Nichole,,Black,1959-12-05,M,F,30000,3,ESO,Funcionario
21883,39,Patricia,R,Kapoor,1974-03-07,S,F,70000,0,Bachiller,Profesional
26814,644,Alex,,Hernandez,1965-04-04,M,M,60000,0,ESO,Profesional
27019,54,Victoria,,Jackson,1954-03-28,S,F,20000,2,Universitario,Militar
15528,545,Lucas,,Ramirez,1963-04-07,M,M,60000,4,Bachiller,Profesional
28408,229,Tasha,A,Lal,1978-10-12,S,F,20000,0,Máster,Militar
21447,60,Anthony,,Harris,1943-02-26,M,M,70000,5,Bachiller,Directivo
15435,40,Geoffrey,P,Raman,1946-10-12,S,M,30000,2,EFP,Funcionario
14352,626,Melissa,,Butler,1975-03-18,S,F,40000,0,Máster,Obrero Calificado
24406,307,Reginald,,Vazquez,1963-03-11,M,M,110000,4,Bachiller,Directivo
24760,553,Julian,L,Coleman,1959-08-06,S,M,40000,2,EFP,Funcionario
17621,337,Brianna,J,Price,1963-08-02,S,F,40000,0,Bachiller,Profesional
15191,307,Andres,L,Kumar,1974-08-19,S,M,60000,0,Máster,Profesional
27388,641,Xavier,R,Cox,1940-04-14,M,M,60000,3,Bachiller,Directivo
24661,50,Madison,,Jones,1947-06-22,S,F,70000,2,Bachiller,Directivo
16920,374,Eduardo,,Stewart,1979-01-17,M,M,60000,0,EFP,Obrero Calificado
12778,368,Connie,,Morgan,1956-04-08,M,F,40000,1,EFP,Funcionario
19860,607,Sara,,Young,1947-10-13,S,F,70000,2,EFP,Profesional
20093,374,Megan,,Clark,1954-04-13,M,F,40000,1,EFP,Funcionario
15013,329,Julia,D,Campbell,1976-11-13,S,F,60000,0,EFP,Obrero Calificado
24623,609,Beth,,Torres,1938-03-18,M,F,60000,3,ESO,Directivo
13902,311,Jeremiah,,Simmons,1969-03-18,M,M,70000,5,ESO,Profesional
19818,326,Brianna,R,Anderson,1956-01-18,M,F,60000,2,Máster,Profesional
15173,539,Miguel,J,Henderson,1975-10-15,S,M,30000,0,EFP,Obrero Calificado
14392,648,Justin,T,Jackson,1947-08-24,M,M,70000,4,Bachiller,Directivo
22643,230,Brenda,D,Suri,1967-11-13,S,F,20000,1,Máster,Militar
19094,35,Todd,J,Yang,1973-06-23,S,M,90000,0,Bachiller,Profesional
22374,618,Luke,,Patterson,1973-03-04,M,M,40000,0,ESO,Obrero Calificado
11339,202,Dennis,M,She,1961-07-08,S,M,20000,1,ESO,Funcionario
18047,143,Latasha,,Alvarez,1974-02-09,M,F,30000,0,EFP,Funcionario
15510,536,Ernest,,She,1966-10-24,M,M,70000,5,ESO,Profesional
15182,31,Deanna,,Srini,1956-08-26,S,F,70000,2,Máster,Obrero Calificado
28586,335,Gabriel,,Diaz,1954-07-23,M,M,40000,1,EFP,Funcionario
15975,609,Gabrielle,,Collins,1960-09-24,S,F,90000,4,Máster,Profesional
13691,231,Ariana,J,Bailey,1972-10-22,S,F,40000,2,EFP,Funcionario
24977,69,Sophia,E,Green,1949-07-12,M,F,60000,2,EFP,Profesional
25307,175,Daisy,,Hernandez,1973-09-24,M,F,40000,1,Bachiller,Obrero Calificado
24079,242,Andre,D,Raman,1964-10-05,M,M,10000,3,Universitario,Militar
27683,536,Alexandra,C,Reed,1949-02-09,M,F,30000,4,Máster,Profesional
19794,28,Danny,K,Ortega,1957-11-12,S,M,70000,2,Máster,Profesional
21769,311,Michele,L,Rubio,1946-04-15,S,F,70000,5,Bachiller,Directivo
18560,301,Anna,S,Miller,1971-11-02,M,F,70000,2,ESO,Profesional
14374,343,David,,Yang,1972-09-18,M,M,70000,1,ESO,Profesional
11907,19,Sarah,,Garcia,1967-09-08,S,F,80000,5,ESO,Directivo
15209,36,Frank,M,Romero,1962-07-20,M,M,60000,1,Bachiller,Profesional
21792,69,Cassidy,L,Butler,1949-06-13,M,F,60000,2,EFP,Profesional
28226,614,Sebastian,C,Ramirez,1956-05-23,M,M,80000,2,Universitario,Obrero Calificado
18161,226,Tanya,M,Sanz,1953-10-07,M,F,90000,4,EFP,Profesional
25315,231,Cole,M,Cox,1971-06-18,S,M,10000,0,Universitario,Militar
12755,368,Chloe,J,Hughes,1975-10-02,S,F,40000,3,EFP,Funcionario
11359,7,Jarrod,,Prasad,1978-09-04,S,M,10000,0,EFP,Militar
11458,16,Bianca,K,Liu,1973-04-05,M,F,100000,0,Máster,Directivo
28676,301,Alex,L,Bailey,1967-10-20,S,M,60000,2,Bachiller,Obrero Calificado
24766,642,Christian,A,White,1973-07-18,M,M,40000,1,ESO,Obrero Calificado
26569,25,Michelle,R,Sanchez,1955-08-09,M,F,80000,2,EFP,Obrero Calificado
15715,27,Isabella,,Adams,1975-06-20,S,F,60000,0,Bachiller,Profesional
27383,311,Jay,,Hernandez,1938-03-02,S,M,60000,3,ESO,Directivo
11041,325,Amanda,M,Carter,1977-10-16,M,F,60000,0,EFP,Obrero Calificado
22206,21,Cynthia,E,Rodriguez,1958-09-03,S,F,110000,5,Bachiller,Directivo
27852,251,Jamie,L,Ramos,1939-04-22,M,M,20000,1,Bachiller,Funcionario
20604,31,Harold,J,Martinez,1974-04-13,S,M,60000,0,Bachiller,Profesional
28866,315,Aaron,B,Adams,1974-02-05,S,M,50000,0,EFP,Obrero Calificado
28333,299,Jaime,J,Jimenez,1980-06-12,M,F,30000,0,Máster,Obrero Calificado
18612,315,Alyssa,,Flores,1968-11-19,S,F,70000,0,Bachiller,Profesional
17429,536,Wyatt,,Carter,1961-06-17,M,M,80000,5,EFP,Profesional
20528,53,Mason,T,Adams,1950-10-05,M,M,40000,2,Universitario,Obrero Calificado
29189,12,Roy,C,Dominguez,1967-06-23,S,M,70000,5,Bachiller,Profesional
23920,200,Arthur,,Ruiz,1966-07-27,S,M,40000,0,Bachiller,Profesional
16221,612,Darren,A,Saunders,1953-05-14,M,M,30000,1,Bachiller,Obrero Calificado
20173,247,Dennis,,Zhao,1975-11-02,M,M,40000,1,Bachiller,Obrero Calificado
19058,243,Shawn,L,Goel,1953-06-05,M,M,130000,4,EFP,Profesional
22293,322,Jasmine,S,Johnson,1963-06-20,M,F,70000,4,Bachiller,Profesional
18113,374,Abigail,,Simmons,1951-02-27,M,F,70000,4,EFP,Profesional
16896,316,Natalie,,Perez,1952-10-21,M,F,40000,3,EFP,Profesional
28191,612,Mya,O,Long,1959-06-19,S,F,70000,2,ESO,Profesional
20395,302,Katherine,B,Rogers,1941-08-14,S,F,50000,4,Bachiller,Directivo
23696,611,Autumn,P,Li,1945-10-26,S,F,30000,5,Universitario,Obrero Calificado
17508,361,Caroline,,Bennett,1973-07-08,S,F,70000,0,EFP,Profesional
11122,12,Byron,,Vazquez,1960-04-02,M,M,70000,5,EFP,Obrero Calificado
18388,372,Julia,A,Russell,1963-11-16,M,F,150000,3,Bachiller,Directivo
16873,41,Damien,A,Deng,1935-03-14,M,M,30000,4,Máster,Profesional
18362,49,Erin,L,Howard,1978-11-13,M,F,40000,0,Máster,Obrero Calificado
17027,71,Brianna,,Taylor,1967-06-27,S,F,50000,0,EFP,Obrero Calificado
29188,24,Colin,,Kumar,1968-09-19,S,M,70000,5,Bachiller,Profesional
23492,301,Jamie,R,Blanco,1961-07-17,S,M,110000,1,EFP,Profesional
25206,334,Ryan,W,Bryant,1949-10-06,S,M,30000,4,Máster,Profesional
20950,232,Albert,W,Suarez,1974-11-13,S,M,20000,0,Universitario,Militar
25925,49,Brianna,,Cooper,1977-11-02,M,F,40000,0,Bachiller,Profesional
22517,120,Luis,R,Adams,1979-08-16,S,M,30000,3,EFP,Funcionario
25654,193,Carla,W,Malhotra,1979-04-03,M,F,20000,4,Máster,Militar
27708,26,Katie,D,Goel,1964-06-21,S,F,70000,0,Bachiller,Profesional
12984,62,Adam,,Young,1958-02-06,M,M,60000,1,Bachiller,Profesional
13935,348,Kimberly,L,Sanchez,1960-12-24,M,F,40000,4,Máster,Obrero Calificado
14349,546,Nicole,,Griffin,1976-05-11,M,F,40000,0,Máster,Obrero Calificado
25247,31,Lindsay,M,Nara,1960-05-16,M,F,70000,5,EFP,Obrero Calificado
21161,633,Megan,,Johnson,1958-03-14,M,F,60000,1,Bachiller,Profesional
27930,126,Clarence,A,Sharma,1955-10-24,S,M,110000,3,EFP,Profesional
24480,36,Kelli,A,Liu,1958-08-22,S,F,90000,2,Bachiller,Profesional
20700,298,Marcus,G,Scott,1964-08-02,M,M,60000,4,Bachiller,Obrero Calificado
14871,52,Timothy,,Hill,1974-04-11,S,M,40000,3,EFP,Funcionario
14533,229,Roberto,M,Alonso,1961-10-12,S,M,10000,1,Bachiller,Militar
16628,5,Francisco,,Prasad,1971-04-19,S,M,80000,0,Bachiller,Profesional
21491,623,Joseph,M,Lewis,1950-04-12,M,M,60000,2,EFP,Profesional
15996,60,Emily,G,Barnes,1952-02-27,M,F,40000,3,EFP,Profesional
27024,49,Austin,O,Patterson,1955-05-14,S,M,20000,3,Universitario,Funcionario
17415,299,Dawn,L,Beck,1963-04-20,M,F,100000,0,EFP,Profesional
11960,634,Ana,,Griffin,1973-07-03,S,F,70000,0,EFP,Profesional
14137,155,Joy,A,Ruiz,1943-10-06,M,F,20000,2,EFP,Militar
16528,36,Dominique,,Garcia,1978-08-25,S,F,20000,0,Bachiller,Funcionario
13434,54,Kaitlyn,G,Wright,1934-12-05,S,F,50000,2,ESO,Directivo
22615,157,Misty,,Xu,1969-04-17,S,F,30000,0,Bachiller,Funcionario
26946,140,Andre,C,Madan,1970-06-08,S,M,20000,0,EFP,Militar
14738,326,Ethan,,Garcia,1954-03-15,M,M,40000,1,EFP,Funcionario
14324,38,Jessie,,Alvarez,1957-03-10,S,F,70000,1,EFP,Obrero Calificado
22715,66,Marcus,,Watson,1965-11-18,M,M,90000,4,EFP,Profesional
21532,175,Sierra,L,Turner,1953-03-25,M,F,120000,2,Bachiller,Directivo
14601,311,Nicolas,A,Rai,1969-10-10,M,M,80000,2,ESO,Profesional
13473,312,Logan,A,Hill,1954-03-05,M,M,80000,3,Universitario,Obrero Calificado
12256,212,Wendy,,Ramos,1961-10-23,M,F,20000,1,EFP,Militar
28008,548,Jada,G,Baker,1941-11-06,S,F,60000,4,Bachiller,Directivo
24334,347,Alexa,,James,1962-09-06,M,F,70000,1,Bachiller,Profesional
15345,361,Ashley,R,Perry,1951-05-16,M,F,70000,4,EFP,Profesional
13340,299,Natalie,,Edwards,1942-05-03,M,F,90000,5,Bachiller,Directivo
29066,40,Ricky,,Suarez,1946-01-28,M,M,40000,2,Bachiller,Directivo
14356,361,Isabella,A,Baker,1967-07-19,S,F,100000,0,Bachiller,Directivo
25261,326,Eduardo,A,Phillips,1978-10-02,M,M,40000,0,Máster,Obrero Calificado
19277,207,Billy,L,Jiménez,1960-07-27,M,M,10000,1,Máster,Militar
16730,26,Mariah,C,Long,1937-10-01,M,F,30000,2,EFP,Funcionario
25498,166,Shane,D,Kapoor,1963-06-13,M,M,40000,1,Bachiller,Obrero Calificado
26196,329,Gavin,,Griffin,1975-05-21,S,M,40000,0,Máster,Obrero Calificado
25901,337,Lucas,E,Harris,1952-11-15,M,M,70000,2,Universitario,Obrero Calificado
16414,127,Kelly,R,Flores,1964-06-17,S,F,10000,3,Universitario,Militar
14190,159,Candace,D,Patel,1951-05-23,M,F,90000,4,Máster,Profesional
21802,372,Lucas,,Roberts,1950-04-20,M,M,80000,3,Bachiller,Directivo
20200,638,Noah,,Gonzales,1959-02-20,M,M,70000,2,ESO,Profesional
22148,33,Candace,S,Prasad,1947-02-25,M,F,10000,2,Universitario,Funcionario
14288,316,Christina,M,Ramirez,1966-03-09,S,F,130000,0,ESO,Directivo
21659,50,Gabrielle,B,Jenkins,1963-06-25,M,F,60000,3,ESO,Profesional
17172,335,Jesse,M,Adams,1952-03-24,M,M,70000,2,Universitario,Obrero Calificado
25879,339,Alyssa,S,Wood,1948-06-11,S,F,60000,2,Bachiller,Directivo
27554,331,Jordyn,J,West,1960-07-25,M,F,60000,1,EFP,Obrero Calificado
16883,334,Tyler,A,Davis,1960-12-28,S,M,120000,4,Máster,Profesional
21978,15,Tracy,E,Deng,1967-03-08,M,F,90000,4,Bachiller,Profesional
21799,543,Angel,M,Cook,1950-09-27,M,M,60000,2,EFP,Profesional
21766,298,Jesse,M,Baker,1945-05-26,M,M,70000,4,Bachiller,Directivo
20132,126,Jenny,V,Shen,1962-08-08,M,F,10000,1,ESO,Militar
17260,543,Sean,B,King,1964-12-06,M,M,90000,5,EFP,Profesional
22605,273,Derrick,R,Schmidt,1970-03-05,S,M,20000,0,EFP,Militar
23230,273,Mya,M,Foster,1971-03-03,S,F,30000,0,Máster,Militar
17054,10,Shawn,,Raje,1967-08-26,M,M,70000,5,Bachiller,Profesional
16773,553,David,E,Lal,1972-11-06,M,M,60000,1,ESO,Obrero Calificado
19656,326,Sydney,,Travers,1974-08-23,M,F,30000,0,EFP,Obrero Calificado
20436,352,Anna,,Barnes,1975-04-26,S,F,60000,0,EFP,Obrero Calificado
13647,22,Armando,M,Alonso,1970-06-13,S,M,120000,0,Universitario,Profesional
12505,269,Dalton,J,Martin,1963-02-03,M,M,40000,1,Bachiller,Obrero Calificado
21473,612,Stacy,S,Rubio,1948-10-11,M,F,40000,2,Máster,Profesional
25530,170,Gerald,M,Lopez,1962-05-04,S,M,10000,1,ESO,Militar
14218,39,Karl,J,Kumar,1974-02-08,S,M,90000,0,Bachiller,Profesional
16355,307,Sam,J,Foster,1975-06-27,S,F,30000,0,Máster,Obrero Calificado
23460,607,Javier,W,Ramos,1965-12-11,S,M,90000,4,EFP,Profesional
11538,352,Nicole,B,Taylor,1959-08-28,S,F,60000,4,ESO,Obrero Calificado
11203,60,Luis,D,Diaz,1948-08-21,M,M,40000,2,Máster,Profesional
15547,314,Cassidy,,Wood,1961-10-06,M,F,60000,1,EFP,Obrero Calificado
16520,32,Misty,,Raji,1976-10-23,M,F,10000,1,Máster,Militar
20609,13,Fernando,M,Bryant,1973-04-05,M,M,100000,0,Máster,Directivo
17865,51,Blake,A,Barnes,1960-11-03,M,M,60000,1,EFP,Obrero Calificado
17298,36,Lucas,,Peterson,1968-05-16,S,M,70000,0,Bachiller,Profesional
29027,50,Jacob,N,Walker,1952-09-26,S,M,70000,2,Máster,Profesional
25014,336,Juan,,Reed,1978-08-16,S,M,60000,0,EFP,Obrero Calificado
26681,337,Zachary,,Jackson,1956-04-03,S,M,60000,2,Máster,Profesional
16875,312,Samantha,A,Diaz,1935-02-27,M,F,90000,4,Bachiller,Directivo
15604,31,Clifford,,Prasad,1964-12-14,M,M,60000,4,Bachiller,Profesional
28055,632,Brooke,A,Peterson,1952-10-24,S,F,70000,2,Máster,Profesional
26181,616,Lucas,B,Ross,1978-02-16,M,M,40000,0,Máster,Obrero Calificado
13335,334,Alyssa,S,Barnes,1940-02-21,S,F,90000,5,Bachiller,Directivo
16066,337,Alex,J,Ramirez,1969-07-23,M,M,50000,2,Bachiller,Obrero Calificado
11642,59,Morgan,T,Hughes,1970-12-26,M,F,50000,1,Bachiller,Obrero Calificado
14529,270,Kaitlin,J,Sai,1962-04-02,S,F,20000,1,ESO,Funcionario
15168,632,Xavier,R,Bell,1944-12-07,M,M,70000,4,Bachiller,Directivo
29102,31,Marie,L,Mehta,1955-03-25,S,F,80000,2,EFP,Obrero Calificado
15872,69,Gabriella,Z,Gonzalez,1972-10-02,M,F,50000,1,ESO,Obrero Calificado
14756,331,Charles,,Reed,1957-05-15,M,M,40000,1,EFP,Funcionario
23359,315,Dalton,,Alexander,1966-06-09,S,M,130000,0,ESO,Directivo
21768,53,Cole,A,Watson,1946-08-22,S,M,70000,5,Bachiller,Directivo
25412,616,Michael,M,Williams,1970-03-12,S,M,60000,2,ESO,Profesional
22781,352,Hunter,,Powell,1951-06-22,M,M,70000,4,EFP,Profesional
11334,269,Nicole,,Brown,1961-03-22,M,F,10000,1,Bachiller,Militar
17533,609,Fernando,R,Baker,1932-11-07,M,M,40000,3,EFP,Profesional
20764,62,Christian,,Taylor,1957-01-16,M,M,30000,2,Máster,Obrero Calificado
20526,335,Brittany,,Alexander,1949-05-27,S,F,60000,2,EFP,Profesional
15691,273,Julian,J,Henderson,1954-06-17,M,M,90000,3,Máster,Profesional
13880,612,Marshall,,Kumar,1968-03-15,S,M,60000,2,Bachiller,Obrero Calificado
14507,385,Eric,,Wright,1940-09-01,M,M,100000,2,ESO,Directivo
18337,27,Audrey,,Serrano,1942-08-14,S,F,50000,2,ESO,Directivo
27371,34,Carolyn,S,Srini,1971-10-26,S,F,110000,0,Universitario,Profesional
29035,385,Elijah,,Scott,1953-08-22,S,M,60000,3,Universitario,Obrero Calificado
19959,40,Tabitha,,Moreno,1973-03-11,S,F,100000,0,Máster,Directivo
26525,383,Jeremy,F,Bell,1952-04-26,S,M,70000,2,Máster,Profesional
27618,641,Melanie,,Diaz,1964-09-22,M,F,100000,5,EFP,Profesional
17769,162,Nathan,S,Martin,1952-11-14,S,M,10000,3,EFP,Militar
22744,311,Edward,,Wright,1945-09-12,S,M,40000,5,Máster,Profesional
17567,314,Nathaniel,G,Cook,1970-10-17,M,M,50000,1,Bachiller,Obrero Calificado
28739,220,Mya,,Perry,1973-03-22,S,F,30000,0,Máster,Militar
14028,609,Patricia,,Srini,1973-07-12,S,F,70000,0,EFP,Profesional
20199,345,Hailey,L,Cook,1959-09-27,M,F,70000,1,ESO,Profesional
14203,220,Seth,,Rodriguez,1947-05-14,S,M,80000,5,Máster,Directivo
15571,65,Angel,G,Allen,1958-09-10,S,M,60000,1,Bachiller,Profesional
23780,189,Mason,,Stewart,1970-04-08,S,M,40000,2,EFP,Funcionario
16624,30,Albert,R,Alvarez,1972-07-27,S,M,90000,0,Bachiller,Profesional
19224,66,Stephanie,L,Henderson,1957-09-21,M,F,30000,2,Máster,Obrero Calificado
29397,193,Walter,E,Ramos,1965-05-14,M,M,30000,2,EFP,Funcionario
26901,244,Louis,J,Nara,1961-08-04,M,M,20000,1,ESO,Funcionario
28395,225,Shannon,L,Dominguez,1966-12-28,S,M,40000,0,Bachiller,Profesional
23250,626,Ashley,D,Lee,1953-04-14,M,F,20000,2,Máster,Militar
16239,339,Gabriel,A,Nelson,1957-12-01,M,M,40000,1,EFP,Funcionario
16867,355,Katelyn,,King,1961-08-26,S,F,130000,1,Bachiller,Directivo
24621,49,Chad,M,Shan,1937-02-03,M,M,40000,4,Máster,Profesional
26576,335,Kaitlyn,,Robinson,1975-01-10,M,F,60000,0,EFP,Obrero Calificado
12300,180,Adriana,L,Gonzalez,1946-07-18,S,F,80000,5,EFP,Profesional
24758,623,Gabriella,K,Adams,1959-12-11,M,F,40000,2,EFP,Funcionario
13801,207,Colleen,L,Andersen,1963-11-10,S,F,30000,2,EFP,Funcionario
27389,385,Lucas,,Henderson,1940-10-16,S,M,60000,3,Bachiller,Directivo
15952,638,Evan,J,Cooper,1956-06-20,M,M,90000,2,EFP,Profesional
28240,633,Eduardo,,Clark,1964-07-14,M,M,90000,0,EFP,Profesional
18642,62,Brianna,X,Thompson,1975-03-20,S,F,40000,4,EFP,Funcionario
18048,229,Alisha,,Sun,1974-10-06,S,F,30000,0,EFP,Funcionario
28717,12,Calvin,E,Anand,1965-07-21,M,M,60000,3,Bachiller,Profesional
29400,151,Marvin,,Browning,1965-10-24,M,M,40000,1,Bachiller,Obrero Calificado
29236,316,Eric,,Young,1963-04-04,S,M,120000,4,EFP,Profesional
28223,315,Jessica,,Davis,1957-07-07,S,F,60000,2,Máster,Profesional
11430,155,Casey,K,Yuan,1952-03-24,M,F,90000,4,Máster,Profesional
23528,2,Jaime,P,Ferrier,1961-08-22,M,M,60000,1,EFP,Obrero Calificado
12872,117,Olivia,C,Hughes,1975-05-11,S,F,30000,0,EFP,Funcionario
12910,299,Robert,D,Brown,1971-02-05,M,M,60000,1,ESO,Profesional
18896,31,Jonathan,,Russell,1949-03-16,M,M,20000,2,Universitario,Funcionario
13928,642,Nathaniel,K,Morris,1963-07-22,M,M,60000,3,ESO,Profesional
17834,197,Michele,M,Gill,1962-10-02,M,F,40000,1,Bachiller,Obrero Calificado
16308,268,Sheena,L,Chander,1963-04-27,M,F,40000,1,Bachiller,Obrero Calificado
14484,343,Samantha,,Hall,1960-09-06,M,F,130000,4,Bachiller,Directivo
11292,361,Seth,,Phillips,1961-11-05,S,M,150000,1,EFP,Profesional
16316,164,Kelli,M,Hu,1977-10-24,S,F,30000,0,EFP,Funcionario
19836,51,Kevin,,Jai,1942-08-05,M,M,60000,3,ESO,Directivo
12425,644,Brandon,C,White,1954-03-05,M,M,30000,1,Máster,Funcionario
12180,536,Holly,L,Mehta,1936-09-17,S,F,50000,2,ESO,Directivo
26027,29,Michele,,Luo,1969-12-24,S,F,110000,1,ESO,Directivo
16008,623,Morgan,D,Allen,1939-07-16,M,F,110000,2,ESO,Directivo
19171,369,Melanie,L,Torres,1963-08-28,M,F,60000,3,ESO,Profesional
12103,348,Chloe,C,White,1949-10-12,M,F,70000,4,EFP,Profesional
12446,331,Jasmine,M,Hall,1957-08-03,M,F,40000,1,EFP,Funcionario
24261,311,Emma,E,Jones,1977-06-15,S,F,60000,0,EFP,Obrero Calificado
15793,2,Renee,,Navarro,1965-04-12,S,F,70000,0,Bachiller,Profesional
22523,131,Jon,G,Xu,1962-07-17,M,M,40000,1,Bachiller,Obrero Calificado
25372,285,Carrie,,Torres,1973-11-06,M,F,40000,1,ESO,Obrero Calificado
27106,338,Jennifer,,Allen,1970-01-25,S,F,70000,4,ESO,Profesional
22068,300,Sean,,James,1963-06-15,S,M,100000,0,EFP,Profesional
19986,310,Jamie,,Huang,1969-07-13,S,F,50000,2,Bachiller,Obrero Calificado
26308,644,Sara,,Kelly,1969-09-17,S,F,60000,2,Bachiller,Obrero Calificado
18702,2,Adriana,,Smith,1968-04-08,S,F,60000,2,Bachiller,Profesional
29136,298,Caroline,L,Bryant,1964-05-08,M,F,60000,4,Bachiller,Obrero Calificado
18592,545,Mackenzie,,Evans,1965-09-09,S,F,80000,3,Bachiller,Obrero Calificado
14735,546,Maria,,Rogers,1953-10-10,M,F,30000,1,EFP,Funcionario
26403,158,Philip,,Navarro,1953-06-25,M,M,110000,2,EFP,Profesional
22065,20,Roy,,Martin,1946-07-03,M,M,20000,4,Máster,Obrero Calificado
